"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","age","gender","education","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","B5_Extraversion","B5_Agreeableness","B5_Conscientiousness","B5_EmotStability","B5_Openness"
2,1,4,3,2,2,4,3,1,3,4,5,1,3,4,4,2,4,5,1,48,2,4,2,5,6,7,4,5,6,5,3,6,2.5,4.5,4.5,2,3
5,4,5,2,5,5,5,5,2,2,4,5,5,2,4,5,4,5,5,2,19,1,3,6,5,7,2,6,2,6,5,6,2,6,4.5,5,6,6
5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,18,1,2,1,7,1,1,7,7,1,7,7,1,1,1,1,7,7
3,4,3,2,3,5,4,2,2,2,4,4,2,2,4,4,4,2,4,1,55,2,3,5,2,5,1,6,4,5,5,5,2,4.5,5.5,4,6,6
2,4,1,1,4,4,5,4,4,4,2,4,5,3,4,1,3,5,4,4,14,2,1,6,7,3,1,7,5,7,5,3,1,4.5,4,3,5,7
4,4,2,5,5,3,4,5,4,4,5,4,1,5,4,4,3,3,5,4,21,1,2,4,1,4,6,7,7,6,5,3,3,2.5,6.5,3.5,2.5,6
3,2,3,3,3,3,3,2,3,3,3,4,3,3,4,3,3,3,5,1,14,2,2,4,6,5,4,4,4,4,1,4,5,4,3,6,4,3.5
5,5,4,4,2,5,1,5,4,2,3,4,2,5,4,4,4,4,4,2,18,2,2,2,6,5,7,7,6,3,5,4,2,2,2.5,4,2.5,6.5
4,4,5,5,5,3,4,5,5,4,5,4,5,5,3,5,5,5,5,2,14,1,1,1,6,3,5,3,7,3,7,5,3,1,2.5,2,4,4
1,1,4,4,2,5,5,2,1,4,5,5,2,5,2,5,4,2,5,1,25,2,4,2,7,6,5,2,7,7,2,6,3,1.5,4,6,4.5,3.5
1,4,1,2,1,2,4,2,1,3,4,2,2,2,4,1,5,3,4,1,20,2,3,7,3,5,5,6,1,6,6,5,1,7,5.5,3.5,4,6.5
3,4,3,4,3,4,4,2,2,3,3,5,2,4,4,4,2,4,5,2,17,2,1,6,6,6,5,5,4,2,2,3,3,5,2,6,3,5
4,5,1,5,4,1,4,4,5,5,5,5,2,4,1,5,5,4,5,2,15,1,2,2,2,5,6,1,3,5,6,3,6,3.5,5.5,3.5,2.5,1.5
3,5,1,4,5,5,5,4,4,1,5,4,5,5,5,3,4,5,5,3,14,2,2,5,6,6,6,7,3,4,5,6,1,5,3,4.5,4,7
1,1,1,3,3,1,2,1,1,1,4,4,1,4,1,2,4,1,4,1,82,1,2,5,3,6,1,6,5,3,3,7,3,4,4,5.5,7,5.5
5,5,4,4,5,4,5,5,3,4,5,5,4,5,4,4,5,5,5,4,59,1,3,2,7,7,7,1,2,2,7,2,2,4,1.5,4,1.5,3.5
2,4,4,2,2,4,4,2,1,1,4,5,2,2,4,2,3,4,5,5,24,2,2,4,5,5,6,1,5,7,5,7,7,3.5,5,4,4.5,1
4,4,5,4,5,3,3,2,4,4,4,5,3,4,4,5,3,4,4,4,41,1,2,1,6,6,5,5,7,1,3,5,2,1,1.5,5.5,4,5.5
4,5,3,1,5,2,5,1,4,5,1,2,5,3,4,3,5,4,5,4,41,1,2,1,2,2,7,4,6,5,6,2,5,1.5,5.5,2,1.5,3.5
4,3,2,4,2,2,4,4,1,1,5,4,2,5,2,2,4,4,5,1,18,2,2,1,3,5,7,5,6,7,2,2,2,1.5,6,5.5,1.5,5.5
1,1,1,3,4,2,4,2,1,1,3,4,1,2,1,4,4,1,5,1,25,2,3,3,5,7,2,7,6,4,1,5,3,2.5,3.5,7,5.5,6
1,3,1,2,4,1,1,1,1,1,5,3,3,3,1,1,1,1,5,1,26,1,2,1,5,6,5,7,7,4,4,3,1,1,3.5,5,3,7
4,5,3,4,4,4,3,4,3,3,5,4,4,4,2,4,5,4,3,4,39,1,3,4,6,7,4,5,5,3,2,4,3,3.5,2.5,6.5,4,5
5,1,4,5,1,1,1,1,1,1,5,2,1,4,1,1,1,1,1,1,52,2,3,7,2,6,2,7,5,7,1,6,3,5,6.5,6.5,6,6
2,4,1,4,1,2,4,4,1,1,2,1,1,4,4,1,4,4,1,1,38,2,2,7,2,3,2,7,1,7,5,7,3,7,6.5,3,6.5,6
2,1,2,1,5,1,4,5,1,2,1,5,5,3,1,5,5,5,5,2,45,2,2,1,5,5,7,1,7,5,4,2,1,1,4,4.5,1.5,4
3,5,2,2,5,5,5,2,3,5,5,4,1,5,2,4,5,5,4,1,21,1,2,3,6,7,3,6,6,5,2,5,2,2.5,3.5,6.5,5,6
5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,5,1,16,2,1,6,7,7,1,7,5,5,6,6,1,4.5,3,4.5,6.5,7
5,3,5,5,5,5,5,5,5,4,5,5,5,4,3,2,5,5,5,5,19,1,3,1,6,7,2,7,7,1,6,7,1,1,1.5,4.5,6.5,7
4,2,5,4,2,5,5,2,3,3,5,1,4,4,4,2,4,5,5,1,17,1,2,5,5,3,5,6,6,5,4,5,3,3.5,4,3.5,4,5.5
4,1,3,1,3,1,3,2,1,3,3,1,1,4,1,3,3,5,3,3,58,2,3,2,5,6,7,2,7,7,1,5,4,1.5,5,6.5,3,3
1,4,4,1,4,5,5,4,2,4,2,4,1,5,5,5,4,4,5,1,47,1,3,5,3,6,2,7,6,5,5,6,5,3.5,5,4.5,6,5
4,2,4,2,2,4,4,1,2,4,4,5,2,3,4,2,1,4,5,1,25,2,3,3,6,7,3,7,4,5,3,4,2,3.5,3.5,6,4.5,6.5
4,5,3,1,5,2,4,1,1,2,4,2,1,5,5,1,3,5,5,2,22,1,3,5,2,6,2,3,7,7,2,7,3,3,6.5,6,6.5,4
1,1,1,1,1,5,5,1,1,1,2,2,1,2,1,5,4,1,4,1,50,1,4,1,5,5,7,6,6,5,2,2,6,1.5,4,5.5,1.5,4
5,5,5,2,5,4,5,4,5,3,5,5,5,4,5,1,5,5,5,5,27,2,4,1,7,7,5,6,7,3,1,3,7,1,2,7,3,3.5
3,4,3,3,4,2,2,1,3,4,5,4,2,5,3,5,5,2,5,2,29,1,3,4,6,6,5,6,1,2,5,4,1,5.5,2,4.5,3.5,6.5
5,5,1,2,2,5,4,5,1,4,4,4,1,4,1,4,4,4,5,1,20,1,2,6,4,4,2,5,3,2,6,5,2,5.5,3,3,5.5,5.5
1,1,1,5,2,1,3,1,1,1,5,2,4,3,1,1,3,5,4,4,20,1,3,2,6,7,6,4,5,6,1,3,3,2.5,4,7,2.5,4.5
5,5,1,5,5,5,5,5,1,1,3,5,5,3,3,5,1,5,5,1,41,1,2,6,5,1,7,4,3,7,7,1,1,5.5,5,1,1,5.5
5,5,5,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,1,28,1,4,7,5,5,6,7,1,4,7,1,1,7,3.5,3,1.5,7
1,5,1,2,5,1,2,5,1,1,5,5,5,5,4,1,5,5,5,4,41,2,2,6,6,6,5,6,4,6,6,6,4,5,4,4,4.5,5
5,5,5,5,5,3,5,4,3,3,4,5,4,5,5,5,5,5,5,1,19,1,3,4,6,5,2,5,5,2,5,7,1,3.5,2,4,6.5,6
4,1,4,1,1,2,5,4,1,3,3,2,1,4,4,1,4,4,5,1,57,1,3,3,2,6,2,2,5,6,2,6,7,3,6,6,6,1.5
2,4,2,2,4,5,5,4,5,3,4,5,5,5,4,4,5,4,5,5,18,1,2,6,6,7,4,3,1,2,1,7,3,6.5,2,7,5.5,4
4,2,4,1,4,4,4,2,3,3,3,4,1,4,3,4,4,4,5,2,58,2,2,6,5,7,5,7,1,6,5,1,5,6.5,4.5,5,2,5
5,5,3,1,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,20,1,3,1,7,7,5,2,7,6,5,5,1,1,3.5,5,4,4.5
1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,2,5,1,1,1,40,2,2,5,1,7,5,4,1,7,1,7,1,6,7,7,5,5.5
4,2,5,2,5,4,3,4,2,4,5,5,5,4,5,5,4,4,4,4,48,2,3,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
1,1,1,1,1,1,5,4,1,2,3,2,1,1,1,1,3,3,4,2,48,2,4,5,2,6,5,6,5,7,3,7,1,4,6.5,5.5,5,6.5
5,4,4,4,5,5,4,5,2,4,4,5,5,4,4,5,3,1,5,4,26,2,4,2,1,7,5,3,5,7,0,3,1,2.5,7,7.5,3,5
2,2,5,1,2,1,2,2,1,1,3,1,1,4,3,1,3,3,4,1,50,2,3,6,3,6,2,6,4,6,3,6,5,5,5.5,5.5,6,4.5
1,3,1,3,3,1,3,4,1,2,5,3,1,2,3,2,5,1,4,2,20,2,3,6,5,6,7,7,7,7,1,3,1,3.5,5,6.5,2,7
5,5,3,5,5,5,5,3,4,5,5,5,1,5,5,3,5,5,5,1,22,1,2,1,7,1,1,6,7,3,7,7,2,1,2,1,7,6
4,4,5,4,5,5,5,4,2,5,5,5,1,5,5,5,5,2,5,2,36,2,3,7,5,1,6,7,3,2,6,1,1,6,2.5,1.5,1.5,7
5,5,5,2,4,5,5,4,3,5,5,2,4,3,5,5,5,2,5,3,37,2,4,3,1,7,6,7,6,4,1,6,1,2.5,5.5,7,4,7
5,5,5,5,3,5,5,5,4,3,5,5,5,3,3,5,3,4,5,4,19,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,5,4,2,2,1,4,4,1,1,5,5,4,5,2,5,4,4,5,2,29,1,3,2,1,7,2,6,5,6,1,7,3,2.5,6.5,7,6.5,5.5
1,4,4,2,3,4,5,1,2,3,5,2,2,5,5,4,5,5,5,2,34,1,4,7,6,5,2,7,2,5,5,7,1,6.5,3.5,4,6.5,7
5,4,4,5,2,4,4,1,2,4,4,4,2,5,2,2,4,2,1,3,17,1,2,5,7,6,5,5,6,6,1,6,2,3.5,3.5,6.5,4.5,5.5
2,1,4,3,3,1,3,5,1,2,4,2,4,4,1,1,3,2,5,2,18,1,2,2,1,6,1,7,7,6,3,3,1,1.5,6.5,5.5,5,7
2,1,1,3,3,2,2,2,1,1,4,4,1,4,3,2,4,4,5,1,27,2,3,3,5,5,3,6,5,5,3,5,3,3,4,5,5,5.5
3,4,5,3,4,3,3,2,4,5,5,5,4,5,4,3,3,4,4,4,35,2,4,4,1,7,1,7,3,7,1,7,2,4.5,7,7,7,6.5
5,2,4,5,5,2,4,4,3,5,4,5,4,5,4,5,5,4,5,3,23,1,3,2,5,5,3,7,6,2,6,7,1,2,2.5,3.5,6,7
1,1,2,1,1,4,1,1,1,5,4,1,1,1,2,2,4,1,5,3,35,2,2,7,5,5,7,7,5,7,5,3,5,5,5,4,2,5
3,2,1,2,2,4,4,1,1,2,3,4,1,4,1,2,4,4,4,1,20,1,3,2,3,5,3,5,7,7,5,7,2,1.5,6,4,6,5.5
1,1,2,4,2,4,4,2,2,2,5,4,1,5,2,2,4,2,1,1,50,2,4,3,2,6,3,6,3,5,3,3,3,4,5.5,5.5,4,5.5
1,5,1,1,1,1,1,1,1,1,4,3,3,4,5,4,1,1,1,1,35,2,3,6,4,7,4,7,1,7,4,3,1,6.5,5.5,5.5,3.5,7
5,5,5,5,5,5,5,5,3,5,5,5,5,5,4,3,3,4,3,1,44,1,4,5,6,5,6,6,6,6,2,6,2,3.5,4,5.5,4,6
1,1,4,4,4,4,5,5,1,5,5,5,3,5,4,5,1,4,5,1,62,1,4,4,6,6,5,5,4,5,7,2,1,4,3.5,3.5,2.5,6
5,5,1,3,5,5,5,5,3,5,5,3,5,5,5,5,1,5,5,3,19,1,3,4,7,1,7,7,4,7,7,1,1,4,4,1,1,7
2,2,3,2,3,2,1,2,1,2,3,2,2,2,3,2,3,2,3,3,15,2,2,4,4,3,5,4,5,5,3,5,4,3.5,4.5,4,4,4
4,2,3,4,5,2,2,3,1,4,5,2,1,3,4,3,3,5,5,2,46,1,2,4,6,2,6,3,2,7,5,4,6,5,4.5,2.5,3,2.5
2,2,2,3,2,2,2,2,1,1,3,2,1,3,3,1,3,3,5,1,18,2,2,2,1,5,7,3,6,5,5,5,2,2,6,4,3,4.5
4,4,3,2,1,5,5,4,2,4,4,4,3,2,5,4,4,4,5,5,20,1,2,3,5,6,6,7,4,2,5,5,2,3.5,2.5,4.5,3.5,6.5
1,4,1,2,4,1,5,1,1,1,5,5,1,5,4,5,5,1,4,1,60,2,4,1,1,7,5,4,6,7,1,5,5,1.5,7,7,4,3.5
4,4,1,5,5,2,2,4,2,3,5,5,3,5,4,4,5,5,4,2,23,2,2,5,7,3,7,2,4,6,6,1,1,4.5,3.5,2.5,1,4.5
5,5,5,5,5,5,5,4,3,4,5,5,5,5,4,5,4,5,5,4,20,1,2,1,5,7,4,6,3,1,1,6,2,3,2,7,5,6
2,4,5,5,5,5,4,4,4,5,4,2,2,3,5,4,4,4,5,3,19,1,3,3,3,3,7,6,4,5,4,5,1,3.5,5,3.5,3,6.5
1,4,1,1,3,1,1,1,1,4,3,3,3,1,4,5,3,4,5,2,23,2,3,1,6,7,4,7,6,7,2,6,1,1.5,4.5,6.5,5,7
5,4,5,3,5,5,1,5,1,1,5,5,5,3,5,5,5,5,5,1,30,2,3,1,7,7,7,7,5,3,2,1,1,2,2,6.5,1,7
5,5,5,4,4,5,5,4,4,3,5,4,4,4,5,5,4,5,5,5,14,1,1,2,5,4,5,6,7,2,4,5,5,1.5,2.5,4,4,4.5
5,4,5,5,5,1,5,5,3,5,5,5,5,5,5,2,5,4,5,1,44,1,3,4,7,7,7,7,2,6,1,6,6,5,3.5,7,3.5,4.5
4,5,4,5,5,4,5,3,3,4,5,4,4,4,4,4,4,3,5,2,26,2,3,2,5,6,4,6,7,3,2,6,2,1.5,3,6,5,6
4,4,2,2,2,4,4,2,2,2,3,2,2,4,2,4,2,3,4,2,53,2,3,6,3,2,6,5,2,6,5,3,3,6,5.5,2.5,2.5,5
5,5,4,5,5,5,5,5,4,5,5,5,1,5,5,3,4,4,4,1,16,2,2,2,7,4,6,7,1,7,7,1,1,4.5,4,2.5,1.5,7
1,2,4,1,4,2,4,1,1,3,4,2,1,2,4,5,3,5,3,1,23,2,3,2,5,3,7,7,6,6,5,1,3,2,4.5,3,1,6
1,2,4,1,2,4,5,4,3,2,3,1,1,3,3,3,4,3,4,1,62,1,4,4,5,7,3,6,4,4,2,6,6,4,3.5,6.5,5.5,4
4,1,2,4,5,4,4,2,2,4,5,2,5,5,1,2,1,2,5,4,42,2,3,7,0,7,2,7,1,7,4,7,7,7,7.5,5.5,6.5,4
5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,34,2,4,6,7,6,7,6,6,7,1,3,1,4,4,6.5,2,6.5
2,4,1,1,1,2,5,1,1,3,5,5,3,5,5,1,4,2,4,1,23,2,3,2,3,7,3,7,5,7,1,6,3,2.5,6,7,5.5,6
1,1,3,2,2,4,4,1,1,1,4,3,1,4,3,4,4,2,5,1,24,2,2,6,5,5,4,7,4,5,4,6,3,5,4,4.5,5,6
4,4,4,4,4,4,4,4,1,4,3,3,1,5,5,1,1,3,5,1,21,1,3,1,7,3,6,5,3,4,5,2,3,3,2.5,3,2,5
5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,2,5,4,5,5,18,1,2,7,6,2,5,7,1,2,4,7,7,7,2,3,5,4
4,4,1,4,5,3,5,5,2,4,5,1,3,4,4,4,4,5,5,4,33,1,2,2,5,6,5,6,5,7,5,2,5,2.5,5,4.5,2.5,4.5
4,2,3,4,5,2,3,4,1,2,5,4,4,5,2,4,2,4,5,2,35,1,3,3,7,6,4,5,2,5,1,6,4,4.5,3,6.5,5,4.5
3,4,3,1,1,5,5,3,2,3,4,1,1,4,4,1,5,5,5,5,15,1,1,6,1,4,2,5,5,6,5,5,5,4.5,6.5,3.5,5.5,4
4,1,4,1,3,5,5,4,1,3,4,1,1,1,1,2,5,1,5,4,38,2,2,6,5,7,6,7,1,7,2,5,1,6.5,5,6.5,3.5,7
5,5,1,1,4,1,1,5,5,1,4,4,5,1,4,1,4,2,1,5,30,1,4,6,5,7,5,6,3,7,1,6,2,5.5,5,7,4.5,6
5,5,5,5,5,5,5,4,4,4,5,4,4,5,4,5,5,5,5,3,18,1,1,1,6,3,5,7,7,2,6,3,3,1,2,2.5,3,6
5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,14,1,4,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4
2,3,4,5,5,2,4,4,2,2,5,5,4,5,4,5,4,5,5,2,21,1,2,1,3,3,4,2,5,5,5,3,2,2,5,3,3.5,4
3,5,2,3,5,2,1,5,1,1,2,5,1,1,2,3,5,5,5,1,23,1,4,4,5,5,6,5,6,5,6,5,7,3,4,3.5,3.5,3
5,5,5,4,5,5,5,5,3,5,5,5,5,3,4,1,5,4,5,1,21,1,4,2,6,5,2,6,7,5,3,6,5,1.5,3.5,5,6,4.5
5,5,5,3,5,5,5,5,4,5,5,5,4,5,5,5,5,1,5,3,15,1,1,6,4,6,7,6,1,4,7,2,2,6.5,4,3.5,1.5,6
1,1,5,4,1,2,4,1,1,1,4,1,1,5,1,1,3,1,5,1,34,2,3,5,6,6,5,7,4,5,3,6,6,4.5,3.5,5.5,4.5,4.5
2,4,4,4,3,5,4,5,2,5,4,3,4,4,3,5,2,3,5,2,20,2,2,1,5,5,6,4,5,5,3,3,5,2,4,5,2.5,3.5
5,5,4,4,4,5,5,5,4,5,5,4,5,5,1,5,5,5,5,5,17,1,2,2,4,1,7,3,7,4,7,1,1,1.5,4,1,1,5
1,1,4,1,1,2,5,2,1,4,5,1,1,1,4,5,1,1,5,1,28,1,3,6,4,5,1,7,4,6,4,7,3,5,5,4.5,7,6
1,1,2,2,5,2,5,1,2,1,4,2,2,4,2,1,5,2,5,1,31,1,4,3,5,6,1,6,5,5,3,7,4,3,4,5.5,7,5
4,2,1,3,3,4,4,2,1,3,5,2,2,1,1,4,3,1,4,1,17,2,2,2,1,6,5,2,7,5,4,3,2,1.5,6,5,3,4
4,2,2,2,2,2,3,4,1,2,5,3,1,5,3,2,4,2,3,1,33,2,3,5,4,6,2,5,6,6,2,6,4,3.5,5,6,6,4.5
2,5,3,4,1,4,5,4,1,4,5,4,4,5,5,3,4,2,5,1,18,2,1,3,6,7,7,4,5,2,1,5,6,3,2,7,3,3
4,5,1,1,4,1,1,2,1,3,2,4,4,1,4,2,4,4,5,2,21,1,2,5,5,6,1,7,5,5,5,6,4,4,4,4.5,6.5,5.5
1,1,1,1,1,1,1,4,1,1,5,1,1,5,1,1,1,1,5,1,30,2,3,6,6,6,7,7,3,7,1,3,1,5.5,4.5,6.5,2,7
2,1,4,2,4,4,5,2,2,2,4,1,2,4,4,4,2,4,4,1,20,2,3,2,5,5,5,6,6,5,5,5,6,2,4,4,4,4
5,2,1,5,5,5,5,5,4,5,5,1,5,5,5,5,5,2,4,5,30,1,4,6,3,6,5,7,5,7,2,5,1,4.5,6,6,4,7
5,5,5,4,5,4,3,5,2,4,5,5,5,4,4,3,2,5,5,4,20,2,3,5,2,6,1,7,3,6,1,7,4,5,6,6.5,7,5.5
5,4,5,1,1,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,23,1,4,2,5,6,6,7,7,6,2,6,4,1.5,4.5,6,4,5.5
5,1,2,5,2,1,1,4,1,1,5,1,1,5,1,3,4,4,4,5,27,2,2,5,5,7,5,5,5,7,3,5,3,4,5,6,4,5
2,3,2,2,5,2,5,4,1,3,4,2,1,4,4,4,4,2,5,1,24,3,4,5,2,6,6,7,3,7,2,4,3,5,6.5,6,3,6
2,1,4,3,3,5,5,3,4,5,5,2,3,4,4,4,5,5,4,2,20,1,2,7,5,7,2,4,1,4,1,6,5,7,3.5,7,6,3.5
5,5,3,5,5,3,4,4,1,3,5,5,1,5,5,1,3,1,5,3,26,2,3,4,6,5,6,7,4,1,2,4,3,4,1.5,5.5,3,6
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,3,26,1,3,5,5,6,2,7,4,4,3,5,2,4.5,3.5,5.5,5.5,6.5
